1	0.00012111663818359375
2	0.0002269744873046875
3	0.0002911090850830078
4	0.0003559589385986328
5	0.0004799365997314453
6	0.0005590915679931641
7	0.0006499290466308594
8	0.0007390975952148438
9	0.0008130073547363281
10	0.0008969306945800781
11	0.0009670257568359375
12	0.0010328292846679688
13	0.0011019706726074219
14	0.0011680126190185547
15	0.0012331008911132812
16	0.0013039112091064453
17	0.0013589859008789062
18	0.0014162063598632812
19	0.0014681816101074219
20	0.0015239715576171875
21	0.0015931129455566406
22	0.001653909683227539
23	0.0017251968383789062
24	0.0017960071563720703
25	0.0018680095672607422
26	0.0019428730010986328
27	0.0020329952239990234
28	0.0021071434020996094
29	0.0021820068359375
30	0.0022640228271484375
32	0.0023260116577148438
33	0.0023970603942871094
34	0.002463817596435547
35	0.002536773681640625
36	0.0026102066040039062
37	0.0026841163635253906
38	0.0027608871459960938
39	0.0028378963470458984
40	0.0029098987579345703
41	0.002973794937133789
42	0.003052949905395508
43	0.0031228065490722656
44	0.003184080123901367
45	0.003253936767578125
46	0.0033080577850341797
47	0.003368854522705078
48	0.0034410953521728516
49	0.0035130977630615234
50	0.0035810470581054688
51	0.0036520957946777344
52	0.003712892532348633
53	0.0037920475006103516
54	0.0038619041442871094
55	0.0039348602294921875
56	0.004021883010864258
57	0.004093170166015625
58	0.00418400764465332
59	0.00428009033203125
61	0.00433802604675293
62	0.004405975341796875
63	0.004475116729736328
64	0.0045490264892578125
65	0.004625082015991211
66	0.0046918392181396484
67	0.00475311279296875
68	0.004822969436645508
69	0.004893779754638672
70	0.0049610137939453125
71	0.005028963088989258
72	0.005087852478027344
73	0.005149126052856445
74	0.005213022232055664
75	0.00528407096862793
76	0.005362033843994141
77	0.005440950393676758
78	0.005514860153198242
79	0.0055730342864990234
80	0.005631923675537109
81	0.005688905715942383
82	0.0057451725006103516
83	0.005815029144287109
84	0.005875825881958008
85	0.005936145782470703
86	0.006002187728881836
87	0.006063938140869141
88	0.00612187385559082
89	0.006190061569213867
90	0.006249904632568359
91	0.006311893463134766
92	0.00637507438659668
93	0.006455898284912109
94	0.006520986557006836
95	0.006573915481567383
96	0.006628990173339844
97	0.006684064865112305
98	0.0067369937896728516
99	0.006802797317504883
100	0.006856203079223633
101	0.006920814514160156
102	0.0069789886474609375
103	0.007040977478027344
104	0.007094860076904297
105	0.007153987884521484
106	0.007205009460449219
107	0.00726008415222168
108	0.007323026657104492
109	0.007384061813354492
110	0.007462978363037109
111	0.007519960403442383
112	0.007582902908325195
113	0.007653951644897461
114	0.007725954055786133
115	0.007784843444824219
117	0.007863998413085938
118	0.007932186126708984
119	0.007988929748535156
120	0.008059024810791016
121	0.008118867874145508
122	0.008165121078491211
123	0.008221149444580078
124	0.008275985717773438
125	0.008322954177856445
126	0.008381128311157227
127	0.008444070816040039
128	0.008498907089233398
129	0.00854182243347168
130	0.00859212875366211
131	0.00864100456237793
132	0.008686065673828125
133	0.008736848831176758
134	0.008784055709838867
135	0.008832931518554688
136	0.008882761001586914
137	0.008935928344726562
138	0.008992910385131836
139	0.009037971496582031
140	0.009099960327148438
141	0.009165048599243164
142	0.009218931198120117
143	0.00926518440246582
144	0.009309768676757812
145	0.009366035461425781
146	0.009416818618774414
147	0.009475946426391602
148	0.009531021118164062
149	0.00958395004272461
150	0.00963592529296875
151	0.009692192077636719
152	0.009738922119140625
153	0.009788036346435547
154	0.009835958480834961
155	0.009895801544189453
156	0.00995492935180664
157	0.010001182556152344
158	0.010053157806396484
159	0.010104894638061523
160	0.010152816772460938
161	0.010207891464233398
162	0.010259866714477539
163	0.010322809219360352
164	0.010367870330810547
165	0.010432958602905273
166	0.010492086410522461
167	0.010538816452026367
168	0.010602951049804688
169	0.010662078857421875
170	0.010710954666137695
171	0.010769128799438477
172	0.010829925537109375
173	0.01088094711303711
174	0.01093292236328125
175	0.010987997055053711
176	0.011039972305297852
177	0.011100053787231445
178	0.011161088943481445
179	0.011216163635253906
180	0.01127004623413086
181	0.011317968368530273
182	0.011366128921508789
183	0.011416912078857422
184	0.01146697998046875
185	0.011516094207763672
186	0.011562824249267578
187	0.011612176895141602
188	0.011654138565063477
189	0.011697053909301758
190	0.011745929718017578
191	0.011796951293945312
192	0.011857986450195312
193	0.011911153793334961
194	0.011960983276367188
195	0.012008905410766602
196	0.01205897331237793
197	0.01210784912109375
198	0.012169837951660156
199	0.012224912643432617
200	0.012274026870727539
201	0.012327194213867188
202	0.012387990951538086
203	0.012449979782104492
204	0.012494087219238281
205	0.012546062469482422
206	0.012596845626831055
207	0.012647867202758789
208	0.012704849243164062
209	0.012748956680297852
210	0.01279306411743164
211	0.012839078903198242
212	0.012893199920654297
213	0.012936830520629883
214	0.012990951538085938
215	0.01306009292602539
216	0.013120889663696289
217	0.013183832168579102
218	0.013228893280029297
219	0.013280868530273438
220	0.013339042663574219
221	0.01339411735534668
222	0.0134429931640625
223	0.013490915298461914
224	0.013563156127929688
225	0.013624906539916992
226	0.013685941696166992
227	0.013736963272094727
228	0.01379704475402832
229	0.013849973678588867
230	0.013901948928833008
231	0.013947010040283203
232	0.013998031616210938
233	0.014043092727661133
234	0.014105081558227539
235	0.01416015625
236	0.014220952987670898
