36,3.4310682909563184
65,3.881771999876946
90,4.259257958037779
110,4.557047207839787
181,5.620214457856491
246,6.60144849983044
350,8.17852316587232
422,9.266960582928732
468,9.966509457910433
474,10.056019415846094
547,11.165221333038062
663,12.89577370788902
864,15.849707833025604
999,17.847836958011612
1080,19.052807540865615
1292,22.243366291048005
1353,23.152540124952793
1366,23.346636374946684
1420,24.153118040878326
1521,25.665029915980995
1526,25.74172933283262
1559,26.241936832899228
1608,26.97474766592495
1611,27.019037999911234
1709,28.49260020791553
1725,28.724841665942222
1832,30.317060415865853
1867,30.84077062504366
1927,31.746775332838297
1942,31.970882040914148
2017,33.085075582843274
2053,33.62194125005044
2135,34.865524041000754
2190,35.69091666582972
2208,35.96625649998896
2231,36.31614308292046
2303,37.39467787486501
2369,38.38159054098651
2375,38.47198620787822
2401,38.85237866593525
2424,39.19711116584949
2823,45.186311832861975
2911,46.49447012483142
3025,48.22691004094668
3156,50.182572124991566
3266,51.83731929096393
3289,52.18375995801762
3533,55.8391980829183
3566,56.334115374833345
3574,56.45748808304779
3652,57.64363354095258
3814,60.07705133291893
3817,60.12243237486109
3870,60.90772200003266
4205,65.94943549996242
4265,66.86712412489578
4384,68.6694887499325
4391,68.76863433304243
4396,68.83975616586395
4538,70.98934654099867
4770,74.51107654091902
4827,75.3682139578741
4847,75.67567699984647
4933,76.9968696248252
5214,81.20699104084633
5451,84.7892228749115
5517,85.77735216589645
5639,87.59910695790313
5651,87.77839941601269
5677,88.17206270783208
5817,90.28471404104494
5878,91.20145712490194
5944,92.20846854103729
5989,92.9033172079362
6197,96.04344574990682
6210,96.2371144159697
6298,97.57605016604066
6346,98.29384916601703
6431,99.57787683303468
6447,99.81414866587147
6637,102.67776691587642
6741,104.26247554086149
6752,104.42785274982452
6764,104.61491887504235
6819,105.46394891594537
7103,109.77865037485026
7198,111.2139339579735
7271,112.29581454093568
7294,112.64343099994585
7298,112.70287529099733
7299,112.71849162504077
7356,113.5653414579574
7359,113.61010425002314
7599,117.2047120409552
7694,118.60026816604659
8149,125.48852174985223
8251,127.02805320802145
8286,127.55559745803475
8346,128.44604645785876
8575,131.91109674982727
8617,132.55307270796038
8857,136.14898075000383
8960,137.70025412505493
9042,138.93445616587996
9134,140.31129208300263
9161,140.72764849988744
9281,142.5256216658745
9370,143.87186475005
9501,145.84454270801507
9511,145.99755737488158
9597,147.2925335408654
9649,148.07655650004745
